shopId,shopName,shopLatitude,shopLongitude,SDAddress,SDCategory,SDConsumption,SDTelephone,SDRate,SDDeliciousRate,SDServiceRate,SDEnvRate,SDRateCount,SDWatchCount,SDBookmarkCount,shopUrl
1028922,艾德堡德國城堡民宿-德屋餐廳,24.80843951563,121.75749510427,宜蘭縣礁溪鄉白鵝村柴圍路78-5號,德式料理,NULL,None,45,20,20,15,3,3961,12,http://www.ipeen.com.tw/shop/1028922
1062088,米酪客-生活烘焙,24.66897041246,121.77342351061,宜蘭縣羅東鎮:宜蘭縣羅東鎮站前南路25號,西點烘焙、麵包,NULL,None,45,15,15,15,3,3084,2,http://www.ipeen.com.tw/shop/1062088
70832,祥發茶園,24.66544801678,121.59310901281,宜蘭縣大同鄉松羅村鹿場路1-6號(玉蘭社區),休閒零食,65,03-980-1266,35,15,5,5,4,20709,9,http://www.ipeen.com.tw/shop/70832
154771,龍潭包子店,24.779534017000003,121.74080000753,宜蘭縣礁溪鄉大坡路118號,麵食點心,NULL,03-928-5819,40,15,13,10,3,28182,21,http://www.ipeen.com.tw/shop/154771
142053,東之本,24.67315200914,121.7643380139,宜蘭縣羅東鎮中山西街222號,其他日式料理,224,03-953-1935,40,18,5,8,4,18849,11,http://www.ipeen.com.tw/shop/142053
89387,文昌路壽司,24.75789701274,121.75193601257,宜蘭縣宜蘭市文昌路21號,生魚片、壽司專賣,30,03-931-2827,40,12,12,9,3,21624,11,http://www.ipeen.com.tw/shop/89387
1037760,三富休閒農場,24.61740441934,121.75404800364,宜蘭縣冬山鄉中山村新寮二路161巷82號,台菜餐廳,205,03-958-8690,45,18,15,20,3,3567,1,http://www.ipeen.com.tw/shop/1037760
1047010,Table-nine-九號餐桌,24.67489361067,121.76672031166001,宜蘭縣羅東鎮中山路3段299號,複合式,288,03-957-1178,45,20,20,20,3,12672,11,http://www.ipeen.com.tw/shop/1047010
999474,李家老店魚丸米粉肉羹,24.755145313219998,121.75214511318,宜蘭縣宜蘭市南興街內(在宜蘭市農會與宜蘭美術館中間的小攤子),米粉湯,47,0920-602-255,40,14,14,9,3,11240,11,http://www.ipeen.com.tw/shop/999474
1206404,屋麥菓物製造所,24.7476326,121.7498405,宜蘭縣宜蘭市神農路一段142號,飲料專賣店,60,03-932-2365,45,20,20,20,3,5399,0,http://www.ipeen.com.tw/shop/1206404
24600,上乘三家涮涮鍋共和國-宜蘭羅東店,24.6760440016,121.76739601938,宜蘭縣羅東鎮民權路147號,涮涮鍋,227,03-956-2049,45,18,15,20,6,33456,10,http://www.ipeen.com.tw/shop/24600
41156,秀慈飛虎魚丸,24.58146501869,121.86856801724,宜蘭縣蘇澳鎮南寧里南寧路22號,其他小吃,59,03-997-1028,45,13,13,13,5,10360,9,http://www.ipeen.com.tw/shop/41156
603232,鬼椒一番麻辣小火鍋-宜蘭店,24.756385007720002,121.75804501689,宜蘭縣宜蘭市新民路2號,麻辣火鍋,202,03-936-4567,45,13,15,13,3,11374,8,http://www.ipeen.com.tw/shop/603232
1036204,71度n庭園咖啡,24.644642917160002,121.78610551187,宜蘭縣冬山鄉珍珠村冬山路二段380號,義式料理,NULL,None,45,15,15,20,5,10657,8,http://www.ipeen.com.tw/shop/1036204
1037954,阿拉町拉麵咖哩專門店,24.67388300286,121.76233650419,宜蘭縣羅東鎮中山路四段53號,日式麵食專賣,184,03-961-0555,45,20,19,19,9,4815,8,http://www.ipeen.com.tw/shop/1037954
1115402,盛滿號蚵仔麵線-關東煮烤物,24.82898260328,121.77017291662001,宜蘭縣礁溪鄉德陽路68號,麵線,250,03-988-5628,45,15,13,18,3,4343,15,http://www.ipeen.com.tw/shop/1115402
140,廣徠日式小吃,24.677634630488146,121.76724261444923,宜蘭縣羅東鎮民生路120號,綜合日式料理,92,03-953-0115,45,20,8,8,6,25562,17,http://www.ipeen.com.tw/shop/140
36190,佐食坊,24.67828900843,121.76710300534,宜蘭縣羅東鎮中華路62號,其他異國料理,59,03-955-0440,40,17,10,9,4,38787,6,http://www.ipeen.com.tw/shop/36190
50138,阿南米粉庚,24.758171044276125,121.75072894919855,宜蘭縣宜蘭市文昌路66號,其他小吃,30,None,40,14,10,7,3,12526,6,http://www.ipeen.com.tw/shop/50138
53608,宜蘭餅食品公司-公園店,24.675170010800002,121.77122800145999,宜蘭縣羅東鎮民權路99號,休閒零食,NULL,03-956-4893,40,12,14,12,3,15965,6,http://www.ipeen.com.tw/shop/53608
979162,美津早餐店,24.595695901139997,121.84488650779001,宜蘭縣蘇澳鎮中山路一段165之3號,中式早餐,41,03-997-1228,40,18,15,13,3,12536,16,http://www.ipeen.com.tw/shop/979162
1076726,伍參港海廚料理廚料理,24.87974201994,121.84253700270999,宜蘭縣頭城鎮濱海路二段70號,綜合日式料理,824,03-977-1876,45,20,18,20,3,6727,6,http://www.ipeen.com.tw/shop/1076726
32070,益得蛋糕工廠,24.68710704086565,121.6981852610121,宜蘭縣三星鄉大義村上將路三段37巷25號,西點烘焙、麵包,235,03-989-8467,45,18,18,15,3,33103,5,http://www.ipeen.com.tw/shop/32070
60107,鵝肉宗,24.66962401996,121.74714100605,宜蘭縣冬山鄉廣興村廣興路288號,熱炒、快炒,257,03-961-6318,45,15,10,10,3,11768,5,http://www.ipeen.com.tw/shop/60107
154,金滿載活海鮮,24.5825930126,121.8670300153,宜蘭縣蘇澳鎮漁港路65號,海鮮餐廳,458,03-997-3281,40,8,10,8,5,22443,15,http://www.ipeen.com.tw/shop/154
42125,一路香海鮮,24.8276880172,121.77273400967,宜蘭縣礁溪鄉德陽路25號,海鮮餐廳,249,03-988-2716,35,13,7,7,6,30917,24,http://www.ipeen.com.tw/shop/42125
38086,長春小吃部,24.677153007450002,121.77057801807,宜蘭縣羅東鎮長春路26巷2號,其他小吃,28,03-956-6613,45,18,15,10,3,12270,4,http://www.ipeen.com.tw/shop/38086
1011354,APPLE-203-宜蘭礁溪店,24.82351000248,121.7705899014,宜蘭縣礁溪鄉礁溪路四段200號,西式早餐,59,03-988-2555,45,13,15,13,4,5456,4,http://www.ipeen.com.tw/shop/1011354
49417,蘇澳米糕大王,24.59551301263,121.85325301604,宜蘭縣蘇澳鎮中正路7-1號,其他小吃,60,None,45,20,20,15,6,21543,65,http://www.ipeen.com.tw/shop/49417
152959,老懂得記麻辣鴨血,24.675156474049892,121.76888823790216,宜蘭縣羅東鎮公園路1073號(羅東夜市),麻辣火鍋,43,0989-330-079,45,15,14,14,4,8662,3,http://www.ipeen.com.tw/shop/152959
48209,陽春口味,24.581338475307867,121.86467227950217,宜蘭縣蘇澳鎮宜蘭縣蘇澳鎮江夏路9號對面，金媽祖廟旁,其他小吃,105,None,45,10,15,10,4,19882,13,http://www.ipeen.com.tw/shop/48209
91,音樂廚房之Madison,24.74943900876,121.74280801697,宜蘭縣宜蘭市民族路445號,咖啡專賣,300,03-931-5131,40,12,12,10,4,20656,13,http://www.ipeen.com.tw/shop/91
958122,冰和宜蘭冰,24.76239900928,121.75443100185,宜蘭縣宜蘭市新興路207號,冰淇淋,42,03-933-1256,45,18,15,15,3,17770,74,http://www.ipeen.com.tw/shop/958122
38801,大溪魚港吳家魚丸,24.94134201037,121.90087100628999,宜蘭縣頭城鎮濱海路五段482號(路口處),休閒零食,50,0928-639-009,45,20,18,18,3,26521,2,http://www.ipeen.com.tw/shop/38801
49491,福記排骨酥麵,24.68030000656,121.76778101719,宜蘭縣羅東鎮中華路114號,其他小吃,66,03-955-9936,45,18,15,13,4,19428,12,http://www.ipeen.com.tw/shop/49491
114120,上鼎涮涮鍋,24.82656600606,121.77148101258999,宜蘭縣礁溪鄉礁溪路五段37號,涮涮鍋,222,03-988-3463,45,10,15,13,3,12310,2,http://www.ipeen.com.tw/shop/114120
1027024,礁溪大師兄雪花冰,24.83763360015,121.78831600209,宜蘭縣礁溪鄉宜蘭縣礁溪鄉礁溪路七段145號,剉冰、豆花,60,03-988-6378,45,15,15,15,3,3675,1,http://www.ipeen.com.tw/shop/1027024
1066622,A-Volet-3步5食,24.678098510370003,121.75993970350001,宜蘭縣羅東鎮培英路86號,義式料理,NULL,03-961-0386,40,18,15,18,4,11591,11,http://www.ipeen.com.tw/shop/1066622
1223543,魯達人滷味,24.6781655,121.7727552,宜蘭縣羅東鎮公正路64號,滷味,NULL,0911-592-212,45,18,18,15,3,1358,0,http://www.ipeen.com.tw/shop/1223543
49247,林香游家肉粽,24.739212000149998,121.7208610008,宜蘭縣員山鄉員山路一段510巷1弄9號,其它中式料理,58,03-922-3223,45,10,15,10,3,26637,10,http://www.ipeen.com.tw/shop/49247
117021,圓頂餐廳,24.67741500092,121.77198100352,宜蘭縣羅東鎮中正路198號2樓,其他美食,239,03-956-1070,35,12,12,12,3,32867,10,http://www.ipeen.com.tw/shop/117021
972184,巧宴蒜香肉羹,24.76067391117,121.75355531595,宜蘭縣宜蘭市中山路三段214號,其它中式料理,68,03-933-0991,40,12,12,12,3,4152,0,http://www.ipeen.com.tw/shop/972184
51985,侏儸紀專業牛排,24.62983900704,121.79800801213,宜蘭縣冬山鄉冬山路一段880號,美式料理,240,03-959-2122,40,13,10,13,3,24031,9,http://www.ipeen.com.tw/shop/51985
76554,懷念米粉羹,24.76237401701,121.7545120191,宜蘭縣宜蘭市新興路203號,其他小吃,30,None,45,15,10,10,4,10466,8,http://www.ipeen.com.tw/shop/76554
47584,興東早點,24.68000300423,121.76918800096,宜蘭縣羅東鎮興東路112號,休閒零食,24,03-956-9343,40,10,10,10,4,25119,7,http://www.ipeen.com.tw/shop/47584
28881,鋒木魚酥焿,24.757421018720002,121.75427801564,宜蘭縣宜蘭市新民路141號,其他小吃,40,03-935-6388,40,10,8,8,3,15633,6,http://www.ipeen.com.tw/shop/28881
107685,皇家貴族派-羅東竹林店,24.68944201531,121.76518601678,宜蘭縣羅東鎮復興路二段176號,鹹酥雞、炸雞排,69,03-956-0012,40,17,9,12,4,25809,6,http://www.ipeen.com.tw/shop/107685
32742,正雄小吃部,24.757837003459997,121.75240901024,宜蘭縣宜蘭市文昌路5號,其他小吃,137,03-935-1159,35,13,10,10,3,20105,16,http://www.ipeen.com.tw/shop/32742
1029670,Slobber-囍伯美式餐廳,24.755386005050003,121.75050900753999,宜蘭縣宜蘭市舊城東路40號,漢堡、炸雞,317,03-936-1682,40,15,10,10,5,197188,16,http://www.ipeen.com.tw/shop/1029670
1044336,丟丟噹親子餐廳,24.748476100290002,121.75050511987,宜蘭縣羅東鎮復興路一段115號,複合式,355,03-955888,40,10,10,13,3,10443,6,http://www.ipeen.com.tw/shop/1044336
79636,羅家蔥捲餅,24.66117501525,121.62142600295999,宜蘭縣三星鄉三星路八段5號,其他小吃,35,03-989-5839,40,17,10,7,4,9441,5,http://www.ipeen.com.tw/shop/79636
1052896,和平豆花-礁溪,24.823858016720003,121.77043801027,宜蘭縣礁溪鄉礁溪路四段151號,剉冰、豆花,40,03-988-1157,45,15,18,13,5,3312,5,http://www.ipeen.com.tw/shop/1052896
583163,亞迪平價牛排,24.67385461001,121.77014681803,宜蘭縣羅東鎮中正街14號,美式料理,120,03-957-1408,40,18,13,15,3,16463,4,http://www.ipeen.com.tw/shop/583163
30400,釣漁台海產,24.83123501846,121.77864400379,宜蘭縣礁溪鄉礁溪路六段58號,海鮮餐廳,NULL,03-988-8623,40,10,10,10,3,19319,4,http://www.ipeen.com.tw/shop/30400
79188,搖搖冰,24.75821127225217,121.75870658391163,宜蘭縣宜蘭市新興路3號,其他小吃,22,03-932-2324,45,15,15,15,3,10078,4,http://www.ipeen.com.tw/shop/79188
134805,茶湯會,24.67775001979,121.76844401296,宜蘭縣羅東鎮興東路12號,飲料專賣店,20,03-954-9482,45,10,15,10,3,9116,4,http://www.ipeen.com.tw/shop/134805
929020,餃天下,24.75508201067,121.75226601808001,宜蘭縣宜蘭市南興街35號,麵食點心,NULL,None,40,13,13,10,3,7830,4,http://www.ipeen.com.tw/shop/929020
686888,窯烤山寨村,24.78043270888,121.73650071336999,宜蘭縣宜蘭市梅洲二路140號,情境主題餐廳,138,03-928-9933,45,13,12,15,101,210031,527,http://www.ipeen.com.tw/shop/686888
581573,甕養生黑豆花,24.6763820024,121.7661140108,宜蘭縣羅東鎮民權路183號,剉冰、豆花,NULL,03-954-1249,45,20,15,10,3,5290,3,http://www.ipeen.com.tw/shop/581573
116459,和民居食屋-宜蘭店,24.753916108010003,121.75169191207999,宜蘭縣宜蘭市民權路二段38巷6號新月廣場4樓,其他日式料理,400,None,40,12,12,10,7,12481,3,http://www.ipeen.com.tw/shop/116459
72885,燒烤甘蔗汁,24.675975400909408,121.76873804390733,宜蘭縣羅東鎮民權路(羅東夜市肯德基附近),其他小吃,50,None,40,13,10,5,6,24510,3,http://www.ipeen.com.tw/shop/72885
1097684,船來雪淇淋,24.67694020183,121.76652781883,宜蘭縣羅東鎮中華路37-5號,冰淇淋,NULL,None,45,15,10,10,3,2236,2,http://www.ipeen.com.tw/shop/1097684
40628,老麥養生料理,24.669553005170002,121.7444400192,宜蘭縣冬山鄉新邦路10號,咖啡專賣,227,03-961-7927,40,13,13,10,3,19174,2,http://www.ipeen.com.tw/shop/40628
1047692,寫食人聲,24.747503603680002,121.75301371193,宜蘭縣宜蘭市農權路118號,其它中式料理,290,03-935-8680,45,15,20,20,3,5280,2,http://www.ipeen.com.tw/shop/1047692
73555,家鄉牛肉麵,24.59602600192,121.8522310015,宜蘭縣蘇澳鎮中山路一段37號,其他小吃,107,03-996-2280,35,9,9,9,3,13900,1,http://www.ipeen.com.tw/shop/73555
605664,彩燕在地美食,24.75201041573,121.64560471625,宜蘭縣員山鄉湖西村雙埤路24號,山產野菜餐廳,241,03-922-8931,35,8,8,10,3,11762,10,http://www.ipeen.com.tw/shop/605664
1046990,宜蘭荳荳手工坊,24.78390000975,121.76056300143,宜蘭縣礁溪鄉龍潭路2號,複合式,300,03-928-7111,45,20,15,15,3,3827,0,http://www.ipeen.com.tw/shop/1046990
67844,蘭陽溫泉大飯店-中式餐廳,24.82878801423,121.77252700444,宜蘭縣礁溪鄉德陽路24巷8號,粵菜 港式飲茶,500,03-988-1111,35,5,13,10,3,23874,9,http://www.ipeen.com.tw/shop/67844
581737,黑牛奶飲品店Black-Milk-蘭陽店,24.75169404192,121.76173598473001,宜蘭縣宜蘭市校舍路116號(蘭陽觀光夜市第56&64攤號),飲料專賣店,42,0911-594-969,45,14,17,15,8,7666,7,http://www.ipeen.com.tw/shop/581737
1111298,香草咖啡-宜蘭頭城店,24.85411950974,121.79647631091,宜蘭縣頭城鎮北宜路一段398號,咖啡專賣,222,0963-362-355,40,20,20,20,8,5952,6,http://www.ipeen.com.tw/shop/1111298
853386,鯨豚海鮮餐廳,24.87058001284,121.83644201711,宜蘭縣頭城鎮港口里烏石港路55號,海鮮餐廳,620,039-9776007,40,13,10,13,4,8929,6,http://www.ipeen.com.tw/shop/853386
149365,醬廚子創意食坊,24.67765900537,121.766598009,宜蘭縣羅東鎮民生路85號,義式料理,70,03-955-6662,45,20,18,13,2,9303,25,http://www.ipeen.com.tw/shop/149365
1200071,蘭波-LanPO,24.7467071,121.756987,宜蘭縣宜蘭市女中路二段185號,其他異國料理,NULL,03-935-8516,40,13,10,15,3,1859,3,http://www.ipeen.com.tw/shop/1200071
88461,赤坂拉麵-新月廣場,24.75391600297,121.75169200675,宜蘭縣宜蘭市民權路二段38巷6號4F,日式麵食專賣,183,03-932-8800,35,7,9,14,5,14279,3,http://www.ipeen.com.tw/shop/88461
84042,礁溪山多利大飯店,24.81732060961,121.78082411699,宜蘭縣礁溪鄉興農路291巷1號,台菜餐廳,NULL,03-988-8288,40,5,5,10,4,14724,3,http://www.ipeen.com.tw/shop/84042
30402,海底園活海鮮,24.58222200895,121.86516200332,宜蘭縣蘇澳鎮漁港路92號,海鮮餐廳,600,03-996-7989,35,7,9,7,6,17908,2,http://www.ipeen.com.tw/shop/30402
74283,蘇澳旗魚串,24.676121630318086,121.76870585542915,宜蘭縣羅東鎮民權路(羅東夜市內),其他小吃,15,None,35,8,10,8,3,10489,2,http://www.ipeen.com.tw/shop/74283
149043,司馬特單車生活館,24.68412100202,121.77113001105,宜蘭縣羅東鎮中正北路173號(林場正門對面),運動主題餐廳,NULL,03-954-3006,45,18,15,20,2,8113,19,http://www.ipeen.com.tw/shop/149043
990054,平湖園庭園咖啡,24.87388770739,121.80957080066,宜蘭縣頭城鎮拔雅路,複合式,250,03-978-0180,45,15,10,15,3,15344,38,http://www.ipeen.com.tw/shop/990054
1004260,文鳥公寓,24.823144118280002,121.77014800154006,宜蘭縣礁溪鄉礁溪路四段185號,咖啡專賣,163,03-988-8551,45,15,13,15,4,12014,27,http://www.ipeen.com.tw/shop/1004260
581003,劉家古早味早點宵夜,24.6746020128,121.76426901862,宜蘭縣羅東鎮忠孝路5號1樓,中式早餐,NULL,03-957-1788,50,20,20,20,2,14535,16,http://www.ipeen.com.tw/shop/581003
578092,市場口紅豆冰,24.67814500472,121.76445941731001,宜蘭縣羅東鎮民生路6號(195攤位),剉冰、豆花,40,None,35,15,8,8,2,11750,45,http://www.ipeen.com.tw/shop/578092
153849,羅東林場無名蛋餅店,24.68273401107,121.77120001508,宜蘭縣羅東鎮中正北路121號,中式早餐,30,None,45,15,18,10,2,11766,25,http://www.ipeen.com.tw/shop/153849
86873,鴨喜露-礁溪店,24.82792600299,121.77438101904,宜蘭縣礁溪鄉溫泉路34號,休閒零食,74,03-988-7788,40,15,12,10,4,11689,35,http://www.ipeen.com.tw/shop/86873
147461,吉野日本料理,24.67378200884,121.76184900579,宜蘭縣羅東鎮中山路四段75號,綜合日式料理,NULL,03-951-8568,45,18,13,18,2,10509,14,http://www.ipeen.com.tw/shop/147461
48231,花園義式廚房,24.67307001346,121.75797201815999,宜蘭縣羅東鎮中山路四段282號,義式料理,169,03-961-7427,40,15,15,14,4,14365,34,http://www.ipeen.com.tw/shop/48231
585353,東方豆漿,24.67668331104,121.76692501682,宜蘭縣羅東鎮鎮興東路82號,中式早餐,35,None,45,20,13,18,4,10245,13,http://www.ipeen.com.tw/shop/585353
589202,夾心雞蛋糕,24.67598801237,121.7676500039,宜蘭縣羅東鎮民權路137號(日出茶太對面),休閒零食,30,None,45,18,20,15,3,6819,13,http://www.ipeen.com.tw/shop/589202
53658,香港城,24.67739601673,121.77807900274,宜蘭縣羅東鎮光榮路298號,粵菜 港式飲茶,369,03-950-3886,45,18,15,15,2,37941,23,http://www.ipeen.com.tw/shop/53658
617510,街角,24.68014400113,121.76685700304,宜蘭縣羅東鎮林森路167號,義式料理,170,03-953-4101,45,15,15,20,2,7579,22,http://www.ipeen.com.tw/shop/617510
970376,桂花亭-食在懷舊,24.78227500396,121.74271201457,宜蘭縣礁溪鄉永興街115號,麵食點心,133,03-928-0427,45,15,13,13,3,9068,22,http://www.ipeen.com.tw/shop/970376
585515,阿信花生捲冰淇淋,24.64463100181,121.73009000767,宜蘭縣冬山鄉得安村環湖路(梅花湖),剉冰、豆花,30,None,50,20,20,20,3,7993,11,http://www.ipeen.com.tw/shop/585515
148447,深坑傳統美食,24.676368046,121.76498899098,宜蘭縣羅東鎮忠孝路56號,臭豆腐,NULL,03-955-8513,45,20,20,13,2,8584,11,http://www.ipeen.com.tw/shop/148447
958130,李氏三星蔥餡餅,24.819716002499998,121.76887900124,宜蘭縣礁溪鄉礁溪路四段89號,蔥油餅、蔥抓餅,35,0961-188-782,45,19,14,9,4,13124,31,http://www.ipeen.com.tw/shop/958130
601348,廖記肉羹肉捲,24.67515201795,121.76874900691,宜蘭縣羅東鎮中山路三段213號,麵攤、麵店,NULL,None,45,15,15,15,1,5513,170,http://www.ipeen.com.tw/shop/601348
1053594,玖陶Shabu-Shabu,24.68404441079,121.76612441892,宜蘭縣羅東鎮羅東鎮純精路三段228號,涮涮鍋,NULL,03-955037,45,18,18,18,3,7746,10,http://www.ipeen.com.tw/shop/1053594
945694,金澤滷肉飯,24.76040200953,121.75246401208003,宜蘭縣宜蘭市西後街140號,焢肉飯,40,03-935-8000,40,18,10,10,5,9633,40,http://www.ipeen.com.tw/shop/945694
148093,市場口大頭肉焿,24.67226301869,121.7743790134,宜蘭縣羅東鎮站前南路187號,其他小吃,84,None,45,18,13,13,3,8838,19,http://www.ipeen.com.tw/shop/148093
1037470,討海人ㄟ厝,24.87648600107,121.83976200888999,宜蘭縣頭城鎮濱海路一段390、392號2F/頂樓,其他美食,NULL,03-977-0422,35,15,10,5,3,4473,2,http://www.ipeen.com.tw/shop/1037470
30403,海南島海鮮快炒,24.685087500885093,121.77555803002284,宜蘭縣羅東鎮培英路92號,熱炒、快炒,280,03-951-8998,45,15,15,13,2,24313,17,http://www.ipeen.com.tw/shop/30403
191,天香回味養生煮-礁溪店,24.82708401946,121.7732770147,宜蘭縣礁溪鄉德陽路17號,食補藥膳餐廳,238,03-988-2710,35,15,10,10,4,24769,1,http://www.ipeen.com.tw/shop/191
80329,藏之田料理屋,24.67639801718,121.76605001922,宜蘭縣羅東鎮民權路185號(羅東鎮立停車場附近),其他日式料理,225,03-955-9586,45,15,15,15,2,20440,16,http://www.ipeen.com.tw/shop/80329
1038614,O-Fred-老爹柴燒披薩,24.861295803570002,121.81960361045999,宜蘭縣頭城鎮文雅路93號,其他美食,310,03-977-8337,45,18,15,15,2,3485,16,http://www.ipeen.com.tw/shop/1038614
1051360,三寸日光,24.683634019150002,121.76593301282,宜蘭縣羅東鎮純精路三段162號,複合式,NULL,None,45,18,15,18,2,2604,6,http://www.ipeen.com.tw/shop/1051360
1044906,大嵌城罋缸雞,24.72227280439,121.80053531364001,宜蘭縣壯圍鄉宜蘭縣壯圍鄉新南路102-6號,熱炒、快炒,NULL,03-938-7700,45,20,20,20,3,2229,5,http://www.ipeen.com.tw/shop/1044906
727010,有麵煮私房小吃-溫泉店,24.82824700874,121.77365801546,宜蘭縣礁溪鄉溫泉路59號1F,其他異國料理,161,03-988-7890,45,15,14,14,5,7967,14,http://www.ipeen.com.tw/shop/727010
586287,宜蘭餅食品公司-礁溪二店,24.8274851011,121.77196100849001,宜蘭縣礁溪鄉礁溪路五段67號,中式糕餅,350,03-988-0988,45,15,10,13,3,7851,14,http://www.ipeen.com.tw/shop/586287
579748,來一客國民牛排館,24.67583951891,121.77275931934001,宜蘭縣羅東鎮民生東路33號,鐵板燒,320,03-955-2922,45,20,18,18,2,9321,4,http://www.ipeen.com.tw/shop/579748
69397,燒粿角,24.757315014129997,121.75544600890001,宜蘭縣宜蘭市新民路110號,西點烘焙、麵包,25,None,45,15,15,8,2,16469,14,http://www.ipeen.com.tw/shop/69397
37831,太平洋香雞排,24.76020100781,121.75310600019,宜蘭縣宜蘭市中山路三段187號,鹹酥雞、炸雞排,55,03-933-0011,45,15,15,9,6,26410,23,http://www.ipeen.com.tw/shop/37831
579180,桔子太陽,24.677892011049998,121.77647081985,宜蘭縣羅東鎮陽明路33-35號,其他美食,185,03-954-2624,45,20,15,13,2,10080,3,http://www.ipeen.com.tw/shop/579180
80032,呈獻海鮮概念料理,24.749986,121.77599899999996,宜蘭縣宜蘭市東港路6-66號,海鮮餐廳,471,03-938-2158,45,18,13,15,3,30290,23,http://www.ipeen.com.tw/shop/80032
1061816,熊來了咖啡,24.75662020848,121.74747141755999,宜蘭縣宜蘭市民權路二段178號,複合式,165,03-936-2178,45,13,20,20,3,5608,13,http://www.ipeen.com.tw/shop/1061816
145375,悅德素食料理坊,24.68073600548,121.76790901992,宜蘭縣羅東鎮中華路134號,其它中式料理,63,None,45,20,15,15,2,8412,2,http://www.ipeen.com.tw/shop/145375
54230,瑪格莉蛋糕店,24.75166700412,121.76334500288,宜蘭縣宜蘭市校舍路15號,西點烘焙、麵包,104,03-938-9619,45,18,13,13,3,20198,12,http://www.ipeen.com.tw/shop/54230
123609,南方澳米糕,24.675886003189998,121.76618800664,宜蘭縣羅東鎮中華路17-2號,台菜餐廳,53,None,45,19,9,10,3,11176,12,http://www.ipeen.com.tw/shop/123609
128985,新建利冰店,24.59423645300853,121.85225397604404,宜蘭縣蘇澳鎮蘇港路81號,冰淇淋,30,03-996-3557,45,18,14,15,4,7745,12,http://www.ipeen.com.tw/shop/128985
937696,Tinto阿根廷烤肉餐廳,24.79232011177,121.78516601487,宜蘭縣礁溪鄉踏踏路52-1號,其他異國料理,600,03-988-5021,45,15,18,15,2,9442,12,http://www.ipeen.com.tw/shop/937696
594656,亞田水餃店,24.67292900586,121.7698860018,宜蘭縣羅東鎮南門路12號,麵食點心,60,03-955-0062,45,18,13,13,2,7902,11,http://www.ipeen.com.tw/shop/594656
579486,鮮本屋日式丼飯咖哩專賣,24.67771311572,121.76611301153001,宜蘭縣羅東鎮民生路103號,其他日式料理,100,03-955-7365,45,10,20,20,2,8320,11,http://www.ipeen.com.tw/shop/579486
1035266,淞川平價日式料理,24.74600111361,121.75938101688,宜蘭縣宜蘭市女中路二段210號,居酒屋,200,03-936-3099,40,18,15,15,2,14585,21,http://www.ipeen.com.tw/shop/1035266
944900,串燒居酒屋,24.828870000429998,121.77135201607997,宜蘭縣礁溪鄉德陽路69號,居酒屋,387,0989-172-792,40,14,10,14,3,310986,21,http://www.ipeen.com.tw/shop/944900
606340,莫尼廚房,24.677991011969997,121.76530201907,宜蘭縣羅東鎮忠孝路105號,西式早餐,43,03-956-3008,45,10,20,20,2,12308,10,http://www.ipeen.com.tw/shop/606340
46662,滴水坊-佛光學舍,24.81372993868769,121.7389122478374,宜蘭縣礁溪鄉林美村林尾路160號,其它中式料理,125,03-988-9968,45,13,15,15,2,16769,10,http://www.ipeen.com.tw/shop/46662
1059688,歆窩咖啡,24.746703409010003,121.75169931701,宜蘭縣宜蘭市健康路二段59號,咖啡專賣,NULL,03-932-0730,45,20,20,20,2,2576,10,http://www.ipeen.com.tw/shop/1059688
965290,六本木四季料理,24.678698714640003,121.77662781145003,宜蘭縣羅東鎮陽明路100號,綜合日式料理,NULL,03-957-8069,45,20,20,20,2,10608,10,http://www.ipeen.com.tw/shop/965290
1070908,湯布院日式火鍋,24.67507421181,121.77779631321,宜蘭縣羅東鎮光榮路233號,涮涮鍋,NULL,03-956-9222,50,20,20,20,4,5057,0,http://www.ipeen.com.tw/shop/1070908
584661,宏鑌麻辣臭豆腐,24.674994009970003,121.76886400213999,宜蘭縣羅東鎮中山西街32-7號,臭豆腐,64,0987-055-257,45,20,20,13,3,8190,9,http://www.ipeen.com.tw/shop/584661
621312,珍湘碳烤,24.858343016750002,121.82363501468,宜蘭縣頭城鎮民鋒路1-6號,炭烤串燒,70,03-978-2865,45,13,13,13,4,7651,9,http://www.ipeen.com.tw/shop/621312
139033,三珍小籠包,24.758945117009997,121.75285900483,宜蘭縣宜蘭市中山路三段135號,其它中式料理,50,039-935-1626,45,15,10,10,2,7311,19,http://www.ipeen.com.tw/shop/139033
1026920,波莉與喬治親子空間,24.66959181503,121.76502121407,宜蘭縣羅東鎮純精路一段63號,複合式,250,03-961-6663,45,20,20,20,2,9052,9,http://www.ipeen.com.tw/shop/1026920
1065534,人子咖啡-Human-being-Veg-Cafe,24.82849240396,121.77179390414001,宜蘭縣礁溪鄉德陽路51號,複合式,150,03-988-1023,45,20,20,20,2,2604,9,http://www.ipeen.com.tw/shop/1065534
949170,城隍廟口麵店,24.75898211607,121.75221881225004,宜蘭縣宜蘭市城隍街27號,麵攤、麵店,98,None,45,15,15,15,2,9893,9,http://www.ipeen.com.tw/shop/949170
600214,北海日式涮涮鍋,24.67684801884,121.76377541556,宜蘭縣羅東鎮純精路二段126號,涮涮鍋,170,03-957-5985,45,15,20,15,2,10068,8,http://www.ipeen.com.tw/shop/600214
